1408,Anicius
1409,Baebius
1410,Fonteius
1411,Papirius
1412,Tremellius
1413,Manlius
1414,Stertinius
1415,Cornelius
1416,Postumius
1417,Sulpicius
1418,Hostilius
1420,Postumius
1421,Antonius
1422,Fabius
1423,Cornelius
1424,Caecilius
1425,Licinius
1426,Perperna
1427,Petillius
1428,Pompeius
1429,Aelius
1430,Anicius
1431,Atilius
1433,Porcius
1434,Sergius
1435,Salvius
1436,Sempronius
1437,Naevius
1438,Appuleius
1439,Cassius
1440,Claudius
1441,Fulvius
1442,Manlius
1443,Antonius
1444,Pomponius
1445,Sempronius
1446,Terentius
1447,Manilius
1448,Iunius
1449,Quinctius
1450,Baebius
1451,Gabinius
1452,Claudius
1453,Fonteius
1454,Iulius
1455,Quinctilius
1456,Rutilius
1457,Cornelius
1460,Valerius
1461,Fannius
1462,Memmius
1463,Manlius
1464,Sergius
1465,Cornelius
1466,Valerius
1468,Aurelius
1469,Cornelius
1470,Servilius
1471,Aemilius
1472,Cornelius
1473,Apustius
1474,Cornelius
1475,Marcius
1476,Opimius
1479,Petronius
1480,Manilius
1481,Claudius
1482,Aurunculeius
1483,Calpurnius
1484,Licinius
1485,Aurelius
1486,Terentius
1487,Oppius
1489,Flaminius
1492,Valerius
1494,Acilius
1495,Mummius
1496,Aelius
1497,Fufius
1498,-
1499,Atilius
1500,Licinius
1502,Postumius
1503,Hostilius
1504,Cornelius
1506,Cornelius
1507,Iuventius
1508,Hostilius
1509,Atinius
1510,Calpurnius
1511,Scribonius
1512,Scantius or Scantinius
1513,Cornelius
1514,Licinius
1515,Manlius
1516,Pescennius
1518,Fulcinnius
1519,Livius
1520,Licinius
1521,Sempronius
1522,Vetilius
1523,Fannius
1524,Laelius
1525,Sempronius
1529,Claudius
1530,Oppius
1531,Plautius
1532,Iulius
1533,Iunius
1534,Iunius
1535,Livius
1536,Publilius
1537,Terentius
1538,Papirius
1541,Gabinius
1542,Mummius
1543,Iunius
1544,Caecilius
1545,Fabius
1546,Nigidius
1547,Licinius
1548,Sempronius
1549,Petronius
1550,Marcius
1551,Pompeius
1552,Servilius
1553,Aemilius
1554,Licinius
1555,Quinctius
1556,Servilius
1557,Didius
1558,Tremellius
1559,Occius
1560,Claudia
1561,Calpurnius
1562,Hostilius
1563,Popillius
1565,Iunius
1566,Iunius
1567,Mucius
1568,Cornelius
1569,Hostilius
1570,Claudius
1571,Oppius
1572,Atilius
1573,Furius
1574,Plautius
1575,Calpurnius
1576,Fulvius
1577,Curiatius
1578,Licinius
1579,Claudius
1581,Fulvius
1582,Antius
1583,Cassius
1584,Manlius
1585,Rutilius
1589,Cosconius
1590,Popillius
1591,Rupilius
1592,Minucius
1594,Fabius
1595,Memmius
1596,Rutilius
1597,Sempronius
1598,Sempronius
1599,Claudius
1600,Perperna
1601,Popillius
1602,Rupilius
1603,Lucretius
1604,Mucius
1605,Minucius
1606,Mummius
1607,Octavius
1608,Rubrius
1609,Satureius
1612,Titius
1613,Mucius
1614,Aquillius
1615,Fabius
1616,Annius
1617,Octavius
1618,Atinius
1620,Cornelius
1621,Marcius
1622,Aelius
1623,Papirius
1624,Fulvius
1626,Aemilius
1627,Aurelius
1628,(Latinius)
1629,Servilius
1630,Domitius
1631,Cornelius
1632,Plautius
1633,Cassius
1634,Sextius
1635,Caecilius
1636,Quinctius
1637,Licinius
1638,Iunius
1639,Opimius
1642,Iulius
1643,Manilius
1644,Aufeius
1645,Aemilius
1646,Licinia
1648,Aurelius
1649,Caecilius
1650,Acilius
1651,Livius
1652,Marcius
1653,Rubrius
1655,Marcius
1656,Porcius
1657,Scribonius
1658,Maevius
1660,Marius
1662,Sulpicius
1663,Calpurnius
1665,Caecilius
1666,Decius
1667,Albius
1668,Aemilius
1669,Atilius
1670,Hortensius
1671,Postumius
1674,Licinius
1675,Pompeius
1676,Annius
1677,Caecilius
1678,Cornelius
1679,Licinius
1680,Acilius
1682,Porcius
1683,Aurelius
1686,Minucius
1687,Minucius
1689,Papirius
1692,Mucius
1693,Caecilius
1695,Cornelius
1696,Papirius
1697,-
1698,Aemilia
1700,Marcia
1701,Caecilius
1702,Memmius
1703,Postumius
1704,Peducaeus
1705,Antonius
1706,Plotius
1707,Domitius
1712,Calpurnius
1713,Calpurnius
1714,Memmius
1715,Cassius
1716,Hortensius
1718,Sulpicius
1719,Baebius
1720,Licinius
1722,Thorius
1723,Sextius
1724,Annius
1725,Licinius
1726,Fabius
1727,Sergius
1728,Postumius
1730,Atilius
1731,Lutatius
1732,Cornelius
1733,Mamilius
1734,Servilius
1735,Turpilius
1739,Mallius
1740,Annius
1741,Aufidius
1742,Billienus
1743,Flavius
1744,Coelius
1745,Manlius
1746,Cornelius
1747,Manlius
1748,Popillius
1749,Aurelius
1750,Albucius
1751,Bellienus
1752,#NAME?
1753,Claudius
1754,Octavius
1755,Servilius
1756,Livius
1757,Aquillius
1758,Flaminius
1759,Licinius
1760,Licinius
1762,Cassius
1763,Domitius
1764,Marcius
1765,Clodius
1766,Appuleius
1767,Pompeius
1768,Cluvius
1769,Lusius
1770,Titinius
1771,-
1773,Vibius
1774,Aurelius
1775,Baebius
1776,Didius
1777,Norbanus
1778,Marius
1779,Servilius
1780,Licinius
1781,Pompeius
1782,(Veturius) or (Publilius)
1783,Aemilius
1784,Claudius
1785,(Lucilius)
1786,Gratidius
1787,Caecilius
1788,Licinius
1789,Fundanius
1790,Gabinius
1791,Cornelius
1792,Cornelius
1794,Cornelius
1795,Calpurnius
1796,Servilius
1797,Calpurnius
1798,Iulius
1799,Iulius
1800,Postumius
1801,Cassius
1802,Valerius
1803,Equitius
1804,Furius
1805,Pompeius
1806,Porcius
1807,Claudius
1808,Manlius
1809,Saufeius
1811,Appuleius
1812,Calidius
1813,Canuleius
1814,Servilius
1815,Valerius
1816,Domitius
1817,Duronius
1818,Sertorius
1819,Herennius
1820,Sempronius
1821,Valerius
1822,Gellius
1824,Sempronius
1825,Iulius
1826,Perperna
1828,Iulius
1829,Sentius
1830,Remmius
1831,Porcius
1832,-
1833,Manlius
1834,Sergius
1835,Papirius
1836,Cornelius
1837,Rutilius
1839,Braitius
1841,Porcius
1842,Sextius
1843,Papirius
1845,Lucceius
1847,Lucilius
1848,Perperna
1849,Servilius
1850,Sulpicius
1851,Claudius
1853,Saufeius
1854,Sestius
1860,Anicius
1861,Decidius
1863,Egnatius
1864,-
1865,Aemilius
1866,Aurelius
1867,Fonteius
1868,Caelius
1869,Caecilius
1870,Cassius
1871,Cornelius
1872,Cornelius
1873,Octavius
1874,Postumius
1875,Caecilius
1876,Scribonius
1877,Varius
1878,Lutatius
1880,Acilius
1881,Baebius
1882,Cornelius
1883,Cornelius
1884,Fonteius
1885,Plautius (Plotius)
1886,Sulpicius
1887,Valerius
1888,Valerius
1889,Caecilius
1891,Gabinius
1892,Oppius
1894,Sempronius
1895,Sextilius
1896,Calpurnius
1897,Cassius
1898,Memmius
1900,Plautius
1901,Minucius
1902,Hortensius
1903,Licinius
1904,Attius
1905,Maloleius
1908,Annius
1909,Aurelius
1910,Volumnius
1911,Pompeius 
1912,Rabirius
1913,Aebutius
1914,Teiedius
1915,Fundilius
1916,M(aia)nius
1917,Manlius
1918,Mancinus
1919,Cosconius
1920,Gabinius
1922,-
1924,Otacilius
1928,Ancharius
1929,Iunius
1930,Licinius
1931,Servilius
1932,Antistius
1933,Gratidius
1934,Minucius
1935,Mummius
1936,Minucius
1937,Popillius
1938,Lucilius
1939,Magius
1940,Marius
1941,Milonius
1942,Vergilius
1944,Annius
1945,Claudius
1946,Flavius
1947,Marcius
1949,Lutatius
1951,Hortensius
1952,Munatius
1956,Coelius
1957,Iulius
1959,Popillius
1960,Hirtuleius
1961,Erucius
1962,Gabinius
1963,Terentius
1964,Fabius
1965,Fonteius
1966,Iunius
1967,Verres
1969,Antonius
1970,Burrenus
1971,Critonius
1972,Fannius
1973,Iunius
1974,Pupius
1976,Pompeius
1977,Carrinas
1978,Cluilius
1979,Cornelius
1980,Iunius
1981,Licinius
1982,Terentius
1983,Marius
1984,Antonius
1985,Magius
1986,Perperna
1987,Furius
1988,Pomponius
1989,Valerius
1990,Cornelius
1991,Domitius
1992,Valerius
1993,Aemilius
1995,Coelius
1996,Flavius
1997,Quinctius
1998,Sergius
1999,Servilius
2001,Terentius
2002,(Octavius)
2003,Lucretius
2004,Venuleius
2005,Tullius
2006,Claudius
2007,Cornelius
2008,Fufidius
2009,Minucius
2010,Nonius
2011,Papirius
2012,Cornelius
2013,Fabius
2014,Manlius
2015,Tarquitius
2017,Paccianus
2018,Livius
2019,Iunius
2020,Memmius
2021,Claudius
2022,Domitius
2023,Iunius
2024,Herennius
2025,Publicius
2026,Aurelius
2027,Visellius
2028,Cornelius
2030,Manlius
2031,Octavius
2032,Aufidius
2033,Hirtuleius
