2356,CORN2356 L. Cornelius (218) P. f. L. n. Pal. Lentulus Crus,Cornelius,Lentulus
2357,FABI2357 C. Fabius (17) Hadrianus,Fabius,Hadrianus
2358,VILL2358 L. Villius (7) Pom. Annalis,Villius,Annalis
2359,CONS2359 C. Considius (11) Longus,Considius,Longus
2360,SILI2360 P. Silius (8) (Nerva),Silius,(Nerva)
2361,AELI2361 -. Aelius (83) Ligus,Aelius,Ligus
2363,NINN2363 L. Ninnius (3) Quadratus,Ninnius,Quadratus
2364,NOVI2364 L. Novius (7 cf. 12) (Niger),Novius,(Niger)
2365,TERE2365 Q. Terentius (44) Culleo,Terentius,Culleo
2366,CALP2366 C. Calpurnius (93) L. f. Piso Frugi,Calpurnius,Piso
2368,VALE2368 C. Valerius (316) Procillus,Valerius,Procillus
2369,AURU2369 L. Aurunculeius (6) Cotta,Aurunculeius,Cotta
2371,TITU2371 Q. Titurius (3) Ser. Sabinus,Titurius,Sabinus
2372,LICI2372 P. Licinius (63) M. f. (P.? n.) Crassus,Licinius,Crassus
2373,PINA2373 L. Pinarius (19) Natta,Pinarius,Natta
2374,IULI2374 Sex. Iulius (152 153) Caesar,Iulius,Caesar
2376,QUIN2376 Sex. Quinctilius (4) Varus,Quinctilius,Varus
2377,SEPT2377 C. Septimius (7) Qui. T. f.,Septimius,T. f.
2379,FABI2379 Q. Fabius (108) Q. f. Q. n. Maximus (Sanga?),Fabius,Maximus
2381,ANNI2381 T. Annius (67) Mae. Milo = T. Papius Milo,Annius,Milo
2389,MARC2389 Q. Marcius (52) Crispus,Marcius,Crispus
2391,ANON2391 -. - (not in RE? cf. 16a) Servianus,-,Servianus
2394,CORN2394 P. Cornelius (239) P. f. Lentulus Spinther,Cornelius,Lentulus
2396,CLAU2396 C. Claudius (216) C. f. M. n. Marcellus,Claudius,Marcellus
2397,CLAU2397 C. Claudius (217) M. f. M. n. Marcellus,Claudius,Marcellus
2398,CLAU2398 M. Claudius (229) M. f. M. n. Marcellus,Claudius,Marcellus
2401,CANI2401 L. Caninius (3) Pol. Gallus,Caninius,Gallus
2403,NONI2403 M. Nonius (52) Ani. Sufenas,Nonius,Sufenas
2404,PORC2404 C. Porcius (6) Pap. Cato,Porcius,Cato
2405,PROC2405 L. Procilius (1 2) Mae. F(ilius),Procilius,F(ilius)
2407,RUTI2407 P. Rutilius (27) Lupus,Rutilius,Lupus
2408,COEL2408 M. Coelius (27) Vinicianus,Coelius,Vinicianus
2409,VALE2409 Q. Valerius (280) Q. f. Rom. Orca,Valerius,Orca
2413,TREB2413 M. Trebius (2) Gallus,Trebius,Gallus
2416,CORN2416 L. Cornelius (196) Lentulus,Cornelius,Lentulus
2417,CAEL2417 M. Caelius (35) Vel. Rufus,Caelius,Rufus
2418,HERE2418 L. Herennius (18) Balbus,Herennius,Balbus
2419,ANON2419 -. - (not in RE cf. 7.2.1952) Gutta,-,Gutta
2420,NONI2420 -. Nonius (50) Struma,Nonius,Struma
2421,AQUI2421 P. Aquillius (25) Gallus,Aquillius,Gallus
2422,ATEI2422 C. Ateius (7) C. f. Capito,Ateius,Capito
2424,ROSC2424 L. Roscius (15) Mae. Fabatus,Roscius,Fabatus
2429,SALL2429 C. Sallustius (10) Qui. Crispus,Sallustius,Crispus
2430,SULP2430 P. Sulpicius (93) P. f. Rufus,Sulpicius,Rufus
2433,SERV2433 P. Servilius (67) P. f. C. n. Isauricus,Servilius,Isauricus
2434,AURE2434 M. Aurelius (109) Cotta,Aurelius,Cotta
2435,CONS2435 M. Considius (13) Nonianus,Considius,Nonianus
2438,LAEL2438 D. Laelius (6) Balbus,Laelius,Balbus
2440,MUCI2440 Q. Mucius (23) Q. f. Q. n. Scaevola,Mucius,Scaevola
2443,SCRI2443 C. Scribonius (11) C. f. C. n. Curio,Scribonius,Curio
2444,SEST2444 L. Sestius (10) Pansa,Sestius,Pansa
2445,CURT2445 M. Curtius (26) Postumus,Curtius,Postumus
2446,LABE2446 Q. Laberius (6) Durus,Laberius,Durus
2450,MUNA2450 L. Munatius (30) L. f. L. n. Cam. Plancus,Munatius,Plancus
2455,ATTI2455 P. Attius (32) Varus,Attius,Varus
2456,LICI2456 P. Licinius (65 75) Crassus Iunianus Damasippus = P.? Iunius Brutus Damasippus,Licinius,Crassus Iunianus Damasippus
2457,LUCI2457 C. Lucilius (25) C. f. Pup. Hirrus,Lucilius,Hirrus
2458,CASS2458 C. Cassius (59) Longinus,Cassius,Longinus
2459,IUNI2459 M. Iunius (53) M. f. Brutus = Q. Servilius Caepio Brutus,Iunius,Brutus
2461,ANTI2461 C. Antistius (39) C. f. Pol. Reginus,Antistius,Reginus
2462,FABI2462 Q. Fabius (154) Vergilianus,Fabius,Vergilianus
2463,IUNI2463 M. Iunius (171) Silanus,Iunius,Silanus
2464,MARC2464 -. (Marcius) (42 cf. 43) Censorinus,(Marcius),Censorinus
2466,MINU2466 L. Minucius (38) Vel. Basilus = M. Satrius (1),Minucius,Basilus
2474,VOLC2474 C. Volcacius (7) Tullus,Volcacius,Tullus
2476,MANI2476 -. Manilius (24) Fal. Cumanus,Manilius,Cumanus
2477,MUNA2477 T. Munatius (32) Cam. Plancus Bursa,Munatius,Plancus
2478,POMP2478 Q. Pompeius (41) Rufus,Pompeius,Rufus
2479,ATEI2479 L. Ateius (9) L. f. Ani. Capito,Ateius,Capito
2480,CAEC2480 L. Caecilius (75) L. f. Metellus,Caecilius,Metellus
2481,CASS2481 Q. Cassius (70) Longinus,Cassius,Longinus
2486,CANI2486 C. Caninius (9) C. f. C. n. Ter. Rebilus,Caninius,Rebilus
2487,SEMP2487 M. Sempronius (82) Rutilius,Sempronius,Rutilius
2488,VALE2488 C. Valerius (169) L. f. Flaccus,Valerius,Flaccus
2489,IUNI2489 D. Iunius (55a Supb. 5.369) D. f. D. n. Brutus Albinus,Iunius,Brutus
2491,VOLU2491 C. Volusenus (3) Quadratus,Volusenus,Quadratus
2495,VIBI2495 C. Vibius (16) C. f. C. n. Tro. Pansa Caetronianus,Vibius,Pansa
2498,FURF2498 T. Furfanius (1) Postumus,Furfanius,Postumus
2499,FURI2499 -. Furius (54) Crassipes,Furius,Crassipes
2500,MESC2500 L. Mescinius (2) Rufus,Mescinius,Rufus
2501,FUFI2501 Q. Fufidius (7 cf. 5) Q. f. Cor. (step),Fufidius,(step)
2510,ATIU2510 Q. Atius (Attius 33 Varus 5) Col. Qui. Varus,Atius,Varus
2512,PACO2512 Q. (Paconius?) (Lepta 1) Lepta,(Paconius?),Lepta
2515,CORN2515 P. Cornelius (141) P. f. Dolabella = P. Cornelius Lentulus,Cornelius,Dolabella
2518,SCRI2518 L. Scribonius (20) L. f. Libo,Scribonius,Libo
2519,TITI2519 C. Titius (37) L. f. Rufus,Titius,Rufus
2520,LIVI2520 M. Livius (19) Drusus (Claudianus),Livius,Drusus
2523,ANTO2523 L. Antonius (23) M. f. M. n. Pietas,Antonius,Pietas
2524,COEL2524 C. Coelius (14) Caldus,Coelius,Caldus
2528,FABR2528 -. (Fabricius or Perperna?) (Fabricius 14) Veiento,(Fabricius or Perperna?),Veiento
2534,MARC2534 L. Marcius (77) L. f. L. n. Philippus,Marcius,Philippus
2536,VALE2536 M. Valerius (268) M. f. Lem. Messalla Rufus,Valerius,Messalla
2538,AURE2538 -. Aurelius (not in RE) Cotta,Aurelius,Cotta
2540,MARC2540 -. Marcius (94) Rufus,Marcius,Rufus
2542,QUIN2542 Sex. Quinctilius (17) Varus,Quinctilius,Varus
2543,CALP2543 Cn. Calpurnius (95) Cn. f. Cn. n. Piso Frugi,Calpurnius,Piso
2544,TERE2544 -. (Terentius) (78) Varro,(Terentius),Varro
2547,SERV2547 C. Servilius (39) C. f. Ter. Brocchus,Servilius,Brocchus
2549,VULT2549 C. Vulteius (Vulteius) Capito,Vulteius,Capito
2550,CORN2550 L. Cornelius (70) P. f. Balbus ('Balbillus'),Cornelius,Balbus
2553,ASIN2553 C. Asinius (25) Cn. f. Arn. Pollio,Asinius,Pollio
2554,HORT2554 Q. Hortensius (8) Q. f. L. n. Hortalus,Hortensius,Hortalus
2555,ATTI2555 C. Attius (4) Paelignus,Attius,Paelignus
2557,FLAM2557 -. Flaminius (8) Flamma,Flaminius,Flamma
2559,IULI2559 L. Iulius (144) L. f. L. n. Caesar,Iulius,Caesar
2560,LUCR2560 Q. Lucretius (36) Vespillo,Lucretius,Vespillo
2563,TULL2563 M. Tullius (30) M. f. M. n. Cor. Cicero,Tullius,Cicero
2564,VALE2564 C. Valerius (365) Aem. Triarius,Valerius,Triarius
2566,VIBU2566 L. Vibullius (1) Rufus,Vibullius,Rufus
2567,MARC2567 Q. Marcius (83) L. f. Pap. Philippus,Marcius,Philippus
2568,RABI2568 C. Rabirius (Curtius) (6) C. f. Postumus,Rabirius (Curtius),Postumus
2570,CLAU2570 M. Claudius (232 cf. 233) M. f. Marcellus Aeserninus,Claudius,Marcellus
2571,CLAU2571 Ti. Claudius (254) Ti. f. Ap. n. Nero,Claudius,Nero
2572,CORN2572 P. Cornelius (232) Lentulus Marcellinus,Cornelius,Lentulus
2575,CASS2575 L. Cassius (65) Longinus,Cassius,Longinus
2576,TITI2576 L.? Titius (13) L. f. Hispanus,Titius,Hispanus
2580,POST2580 A.? Postumius (8) Albinus,Postumius,Albinus
2581,TERE2581 A. Terentius (91) Varro Murena,Terentius,Varro
2583,ACIL2583 M. Acilius (15) Caninus,Acilius,Caninus
2584,CALV2584 C. Calvisius (13) C. f. Clu. Sabinus,Calvisius,Sabinus
2588,STAI2588 L. Staius (2) Vol. Murcus,Staius,Murcus
2589,TILL2589 Q. Tillius (4) Cimber,Tillius,Cimber
2595,POMP2595 Cn. Pompeius (Theophanes 1) Theophanes,Pompeius,Theophanes
2597,IULI2597 C. Iulius (132) C. f. C. n. Fab. Caesar Octavianus = C. Octavius C. f. Sca. Thurinus (or Caepias),Iulius,Caesar
2598,NONI2598 L. Nonius (14) L. f. T?. n. Vel. Asprenas,Nonius,Asprenas
2600,IULI2600 Cn. Iulius (not in RE) L. f. (Caesar),Iulius,(Caesar)
2601,POMP2601 -. Pomponius (not in RE) M. f. Victor,Pomponius,Victor
2602,SEXT2602 C. Sextilius (23) Rufus,Sextilius,Rufus
2609,VOLC2609 L. Volcacius (9 18) L. f. Tullus,Volcacius,Tullus
2610,GRAN2610 -. Granius (9) Fal. Petro,Granius,Petro
2611,TERE2611 M. Terentius (89) Varro Gibba,Terentius,Varro
2613,MINA2613 M. Minatius (3) Pom. Sabinus,Minatius,Sabinus
2617,TITI2617 -. Titius (cf. 13) L. f. Hispanus,Titius,Hispanus
2620,HOST2620 C. Hostilius (22) Saserna,Hostilius,Saserna
2621,HOST2621 P. Hostilius (24) Saserna,Hostilius,Saserna
2625,ANON2625 Q. - (Aquila 8) Aquila,-,Aquila
2626,CISP2626 -. Cispius (6) Laevus,Cispius,Laevus
2629,LIVI2629 L. Livineius (3) L. f. Regulus,Livineius,Regulus
2630,MINU2630 C. Minucius (47) Reginus,Minucius,Reginus
2632,TULL2632 Q. Tullius (32) Q. f. M. n. Cicero,Tullius,Cicero
2633,POMP2633 A. Pompeius (26) Bithynicus,Pompeius,Bithynicus
2634,TILL2634 L. Tillius (5) Cimber,Tillius,Cimber
2635,AELI2635 L. Aelius (75) Aem. Lamia,Aelius,Lamia
2637,PONT2637 L. Pontius (17) Pap. Aquila,Pontius,Aquila
2638,VENT2638 P. Ventidius (5) P. f. Fab. Bassus,Ventidius,Bassus
2640,ANTI2640 C. Antistius (47) C. f. Vetus,Antistius,Vetus
2652,CLOD2652 -. Clodius (not in RE) Arquitius,Clodius,Arquitius
2653,MUNA2653 L. Munatius (19) Flaccus,Munatius,Flaccus
2654,VIBI2654 L. Vibius (14) Paciacus (or Pacciaecus),Vibius,Paciacus (or Pacciaecus)
2659,ANNI2659 T. Annius (37) Cimber,Annius,Cimber
2661,PUPI2661 M. Pupius (11 12) M. f. M. n. Piso Frugi,Pupius,Piso
2663,CORN2663 L. Cornelius (107) Cinna,Cornelius,Cinna
2664,CORN2664 L. Cornelius (197 cf. 219) Lentulus,Cornelius,Lentulus
2667,ANON2667 P. - (RE 16.1792 (1) no. 4) Naso,-,Naso
2671,TREB2671 L. Trebellius (4 cf. 5) (Fides),Trebellius,(Fides)
2675,VARI2675 L. Varius (6) Cotyla,Varius,Cotyla
2676,CAES2676 L. Caesetius (4) Flavus,Caesetius,Flavus
2679,DECI2679 L. Decidius (4) Saxa,Decidius,Saxa
2680,EPID2680 C. Epidius (3) Marullus,Epidius,Marullus
2681,HELV2681 C. Helvius (11 cf. 12) Fab. Cinna,Helvius,Cinna
2684,HOST2684 L. Hostilius (23) Saserna,Hostilius,Saserna
2685,NONI2685 -. Nonius (13) Asprenas,Nonius,Asprenas
2686,SERV2686 -. (Servilius) (52 cf. 53) Casca,(Servilius),Casca
2687,FLAM2687 L. Flaminius (7) Chilo,Flaminius,Chilo
2689,CORN2689 -. Cornelius (104) Cinna,Cornelius,Cinna
2697,OCTA2697 M. Octavius (71) Ser. Marsus,Octavius,Marsus
2699,DOMI2699 Cn. Domitius (23) L. f. Cn. n. Ahenobarbus,Domitius,Ahenobarbus
2701,CAES2701 -. Caesennius (6) Lento,Caesennius,Lento
2703,NUMI2703 -. (Numisius) (Nucula 1) Nucula,(Numisius),Nucula
2705,ANON2705 -. - (not in RE) Cafo,-,Cafo
2708,AQUI2708 M'. Aquillius (16) Crassus,Aquillius,Crassus
2709,CAEC2709 M. Caecilius (45) Cornutus,Caecilius,Cornutus
2711,MARC2711 L. Marcius (48) L. f. C. n. Censorinus,Marcius,Censorinus
2712,MINU2712 -. Minucius (9 cf. 50) Rufus,Minucius,Rufus
2713,NORB2713 C. Norbanus (9a) C. f. Flaccus,Norbanus,Flaccus
2714,RUPI2714 P. Rupilius (10) Rex,Rupilius,Rex
2720,SERV2720 P. Servilius (53) Casca Longus,Servilius,Casca
2723,CASS2723 C. Cassius (80) Pol. Parmensis,Cassius,Parmensis
2725,MANL2725 A. Manlius (72) Torquatus,Manlius,Torquatus
2726,AEMI2726 P. (or Paullus) Aemilius (not in RE) P. f. Lepidus,Aemilius,Lepidus
2729,SEST2729 L. Sestius (3) P. f. L. n. Quirinalis Alb-,Sestius,Quirinalis
2730,CATI2730 C. Catius (13) Qui. Vestinus,Catius,Vestinus
2731,HORA2731 Q. Horatius (10) Flaccus,Horatius,Flaccus
2732,POPI2732 C. Popillius (16) Laenas,Popillius,Laenas
2736,ANON2736 -. - (not in RE) Nerva,-,Nerva
2737,VOLU2737 -. Volumnius (12) Flaccus,Volumnius,Flaccus
2739,CALP2739 L. Calpurnius (27) Bibulus,Calpurnius,Bibulus
2740,CALP2740 L. Calpurnius (73a Supb. 3.230) Piso,Calpurnius,Piso
2741,CANI2741 P. Canidius (2) P. f.  Crassus,Canidius,Crassus
2742,CASS2742 L. Cassius (15) L. f. Longinus,Cassius,Longinus
2744,FLAV2744 C. Flavius (11) Hemicillus,Flavius,Hemicillus
2747,IUNI2747 M. Iunius (172) M. f. D. n. Silanus,Iunius,Silanus
2749,LOLL2749 M. Lollius (11) Paullinus,Lollius,Paullinus
2751,PEDA2751 -. (Pedanius) (2) (P. f. P. n.) Aem. Costa,(Pedanius),Costa
2754,PORC2754 M. Porcius (13) Pap. Cato,Porcius,Cato
2758,VALE2758 M. Valerius (261) M. f. M. n. Messalla Corvinus,Valerius,Messalla
2762,MARC2762 L. Marcius (64) Figulus,Marcius,Figulus
2763,SEXT2763 L. Sextilius (24) Rufus,Sextilius,Rufus
2765,VOLU2765 P. Volumnius (7) Eutrapelus,Volumnius,Eutrapelus
2766,ALFE2766 P. Alfenus (8) P. f.  Ani. Varus,Alfenus,Varus
2767,COCC2767 C. Cocceius (3 Supb. 7.90) Balbus,Cocceius,Balbus
2768,VILL2768 -. Villius (4) L. f. Annalis,Villius,Annalis
2769,CLOD2769 L.? Clodius (18) Bithynicus,Clodius,Bithynicus
2770,HOST2770 -. Hostilius (7) Tullus,Hostilius,Tullus
2773,PLAE2773 L. Plaetorius (15) Cestianus,Plaetorius,Cestianus
2775,LAEL2775 D. Laelius (14 cf. 6) D. f. Balbus,Laelius,Balbus
2777,LABI2777 Q. Labienus (5) T. f. Parthicus,Labienus,Parthicus
2778,ANTI2778 Pacuvius Antistius (35) Labeo,Antistius,Labeo
2781,CORN2781 L.? Cornelius (219 cf. 217) Lentulus Cruscellio,Cornelius,Lentulus
2782,FANN2782 -. Fannius (1) (Caepio?),Fannius,(Caepio?)
2783,MANL2783 T. Manlius (64) T. f. Ser. Torquatus Sergia(nus),Manlius,Torquatus
2786,PAQU2786 Q. Paquius (2) Rufus,Paquius,Rufus
2788,SALV2788 Q. Salvidienus (4) Rufus Salvius,Salvidienus,Rufus
2794,ANON2794 -. - (not in RE) Helix,-,Helix
2795,PINA2795 L. Pinarius (24) Scarpus,Pinarius,Scarpus
2796,ANON2796 L. - (Quinctilius 8) Varus,-,Varus
2800,BARB2800 M. Barbatius (1) Pollio,Barbatius,Pollio
2801,DECI2801 -. Decidius (3) Saxa,Decidius,Saxa
2802,GELL2802 L. Gellius (18) L. f. L. n. Poplicola,Gellius,Poplicola
2806,COCC2806 M. Cocceius (13) Pap. Nerva,Cocceius,Nerva
2807,FUFI2807 C. Fuficius (5) Fal. Fango,Fuficius,Fango
2808,VIPS2808 M. Vipsanius (2) L. f. Agrippa,Vipsanius,Agrippa
2815,TISI2815 -. Tisienus (or Titisienus) (1) Gallus,Tisienus (or Titisienus),Gallus
2816,CORN2816 C. Cornelius (164) Cn. f. Gallus,Cornelius,Gallus
2817,CURT2817 Q. Curtius (32) Salassus,Curtius,Salassus
2819,CORN2819 L. Cornelius (69) L. f. Clu. Balbus,Cornelius,Balbus
2821,CANI2821 L. Caninius (4) L. f. Pol. Gallus,Caninius,Gallus
2822,STAT2822 T. Statilius (34) T. f. Taurus,Statilius,Taurus
2823,SEMP2823 L. Sempronius (26) L. f. L. n. Fal. Atratinus,Sempronius,Atratinus
2829,IULI2829 C. Iulius (Helenus 8) Helenus,Iulius,Helenus
2831,POMP2831 Cn.? Pompeius (Menecrates 15) Cn. lib. Menecrates,Pompeius,Menecrates
2832,POMP2832 Cn.? Pompeius (Menodorus 1) Cn. lib. Menodorus,Pompeius,Menodorus
2835,SERV2835 P. Servilius (81 cf. 80) Rullus,Servilius,Rullus
2841,POMP2841 -. Pompaedius (or Poppaedius)  (1) - f. Q. n. Ser. Silo,Pompaedius (or Poppaedius) ,Silo
2843,IULI2843 C. Iulius (not in RE) Demetrius,Iulius,Demetrius
2848,VIBI2848 -. Vibius (12) Maximus,Vibius,Maximus
2849,ATIU2849 M. Atius (not in RE) Balbus,Atius,Balbus
2853,POMP2853 Cn.? Pompeius (Apollophanes 10) Apollophanes,Pompeius,Apollophanes
2854,POMP2854 -. Pompeius (Demochares 7) Demochares Papias,Pompeius,Demochares
2860,LICI2860 M. Licinius (58) M. f. M. n. Crassus,Licinius,Crassus
2861,FONT2861 C. Fonteius (20) C. f. Capito,Fonteius,Capito
2863,COCC2863 L. Cocceius (12) Nerva,Cocceius,Nerva
2867,CLAU2867 Ap. Claudius (298) C. f. Ap. n. Pulcher,Claudius,Pulcher
2869,OPPI2869 M. Oppius (24) Capito,Oppius,Capito
2870,FLAV2870 -. Flavius (94) Gallus,Flavius,Gallus
2874,OPPI2874 -. Oppius (34) Statianus,Oppius,Statianus
2875,PLIN2875 L. Plinius (4) L. f. Rufus,Plinius,Rufus
2881,MARI2881 T. Marius (30) C. f. Ste. Siculus,Marius,Siculus
2882,MIND2882 M. Mindius (5) M. f. Marcellus,Mindius,Marcellus
2888,FUFI2888 -. Fufius (13) Geminus,Fufius,Geminus
2889,ANON2889 -. - (Hiero 19) Hiero,-,Hiero
2890,LOLL2890 L. Lollius (20) Palicanus,Lollius,Palicanus
2895,AEMI2895 L. Aemilius (82) L. f. M. n. Tro. Lepidus Paullus,Aemilius,Lepidus
2898,ASIN2898 Cn.? Asinius (2) Cn. f. Arn. Marrucinus,Asinius,Marrucinus
2905,AUTR2905 L. Autronius (6) P. f. L. n. Paetus,Autronius,Paetus
2906,FLAV2906 L. Flavius (18) -,Flavius,-
2907,ACIL2907 M. Acilius (16) M'. f.  Glabrio,Acilius,Glabrio
2911,HERE2911 M. Herennius (13) M'. f. T. n. Fab. Picens,Herennius,Picens
2912,CORN2912 L. Cornelius (32 cf. 104) (Cinna),Cornelius,(Cinna)
2913,VALE2913 M. Valerius (255) M. f. Messalla,Valerius,Messalla
2914,VALE2914 Potitus Valerius (267) (M. f. M. n.?) Messalla,Valerius,Messalla
2915,NONI2915 M.? Nonius (25-26 cf. 27) Balbus,Nonius,Balbus
2923,PLAU2923 C. Plautius (36) Rufus,Plautius,Rufus
2924,TARI2924 L. Tarius (3) Rufus,Tarius,Rufus
2929,IUNI2929 L. Iunius (165) M. f. D. n. Silanus,Iunius,Silanus
2930,TERE2930 A. Terentius (92) A. f. Varro Murena,Terentius,Varro
2931,AEMI2931 Q. Aemilius (79) M'. f. Lepidus,Aemilius,Lepidus
2933,LICI2933 C. Licinius (44) Calvus Stilo,Licinius,Calvus
2934,MUCI2934 C. Mucius (14) Scaevola,Mucius,Scaevola
2941,APPU2941 C. Appuleius (31) M. f. Tappo,Appuleius,Tappo
2942,AELI2942 C. Aelius (149) Tubero,Aelius,Tubero
2943,AELI2943 C. (or L.) Aelius (103 cf. 148 149) Tubero,Aelius,Tubero
2946,CORD2946 M'. Cordius (2) M'. f. Pap. Rufus,Cordius,Rufus
2947,CEST2947 C. Cestius (7) L. f. Pob. Epulo,Cestius,Epulo
2949,CAEC2949 -. Caecilius (70) Metellus,Caecilius,Metellus
2951,CALP2951 L. (Calpurnius) (98? Supb. 3.231) Piso Caesoninus,(Calpurnius),Piso
2952,CLAU2952 P. Claudius (306 Clodius 49) P. f. Ap. n. Pulcher,Claudius,Pulcher
2956,GENU2956 -. Genucius (16) Cipus,Genucius,Cipus
2957,DOMI2957 -. Domitius (40) Calvinus,Domitius,Calvinus
2958,FURI2958 L. Furius (55) L. f. Ouf. Crassipes,Furius,Crassipes
2959,FABI2959 Q. Fabius (92) Labeo,Fabius,Labeo
2960,FABI2960 -. Fabius (144) Senator,Fabius,Senator
2961,CORN2961 -. Cornelius (163) Gallus,Cornelius,Gallus
2963,IULI2963 L. Iulius (362) Mocilla,Iulius,Mocilla
2965,LIVI2965 L. Livius (25) Ocella or Pella,Livius,Ocella or Pella
2967,MANL2967 A. (Manlius) (cf. 74) Torquatus,(Manlius),Torquatus
2970,PLAU2970 M. Plautius (22) Hypsaeus,Plautius,Hypsaeus
2971,SULP2971 C. Sulpicius (52) Galba,Sulpicius,Galba
2972,SEMP2972 C. Sempronius (79) Rufus,Sempronius,Rufus
2973,SERV2973 C. Servilius (91) M. f. M. n. Vatia,Servilius,Vatia
2978,UTTI2978 -. Uttiedius (Tedius 1 RE 5A.1.106-7) L. f. Afer,Uttiedius,Afer
2985,BARR2985 P. Barronius (1) Barba,Barronius,Barba
2992,POMP2992 -. Pompeius (?) Rufus,Pompeius,Rufus
2994,ANON2994 L. -s (not in RE) L. f. Flaccus,#NAME?,Flaccus
2997,COEL2997 Q. Coelius (20) Pap. Latiniensis,Coelius,Latiniensis
3029,PORC3029 -. Porcius (cf. 16) (Laeca),Porcius,(Laeca)
3034,SENT3034 Cn. Sentius (not in RE) C. f. Saturninus,Sentius,Saturninus
3035,ACIL3035 M. Acilius (28) M. f. Caninus,Acilius,Caninus
3040,APPU3040 L. Ap(puleius) (not in RE) Dec(ianus),Ap(puleius),Dec(ianus)
3044,ATIN3044 T. Atinius (11) T. f. Fab. Turannus (or Tyrannus),Atinius,Turannus (or Tyrannus)
3045,CAEC3045 C. Caecilius (71) Metellus,Caecilius,Metellus
3047,AQUI3047 L. Aquillius (cf. 10) M'. f. M'. n. Florus,Aquillius,Florus
3049,HEDI3049 C. Hedius (3) C. f. Cla. Thorus,Hedius,Thorus
3050,LIVI3050 L. Livius (26) L. f. Ocella,Livius,Ocella
3051,HERE3051 M. Herennius (41) M. f. Mae. Rufus,Herennius,Rufus
3052,SEMP3052 Ti. Sempronius (56) Gracchus,Sempronius,Gracchus
3055,PAVU3055 P. Tubitanus (Pavus) Pavus,Tubitanus,Pavus
3061,VOCO3061 Q. Voconius (5) Vitulus,Voconius,Vitulus
3062,TULL3062 -. Tullius (49 cf. 9) Ste. Rufus,Tullius,Rufus
3063,VIBI3063 T. Vibius (19) Temudinus,Vibius,Temudinus
3066,CLAU3066 M. (Claudius) (cf. 229) Mar(cellus),(Claudius),Mar(cellus)
3068,PUBL3068 Q. (Publicius) (13?) Mall(eolus),(Publicius),Mall(eolus)
3080,SCRI3080 L. Scribonius (19) Libo,Scribonius,Libo
3087,ALLI3087 C. Allius (?) Bala,Allius,Bala
3093,P-3093 A. P- (?) N-,P-,N-
3094,ARRU3094 C. Arruntanus (1) Balbus,Arruntanus,Balbus
3096,FURI3096 -. (Furius) (53) Crassipes,(Furius),Crassipes
3097,CLOD3097 C. Clodius (62) C. f. Arn. Vestalis,Clodius,Vestalis
3098,CORN3098 Ser. Cornelius (208b) Ser. f. Lentulus,Cornelius,Lentulus
3103,SCRI3103 L. (Scribonius) (20?) L.f. Libo,(Scribonius),Libo
3104,SEMP3104 M. (Sempronius) (not in RE) (Rutilus),(Sempronius),(Rutilus)
3113,VALE3113 L. Valerius (310) Praeconinus,Valerius,Praeconinus
3115,MARC3115 -. (Marcius) (not in RE) Rex,(Marcius),Rex
3116,ANON3116 -. -cius (not in RE) Balbus,#NAME?,Balbus
3120,LUCI3120 C. Lucilius (6) C. f. (Hirrus?),Lucilius,(Hirrus?)
3127,COEL3127 C. Coelius (13) C. f. C. n. Caldus,Coelius,Caldus
3129,COEL3129 L. Coelius (15) C. f. C. n. Caldus,Coelius,Caldus
3133,CORN3133 P. Cornelius (cf. 331) P. f. P. n. Scipio,Cornelius,Scipio
3140,ANNI3140 Q. Annius (18) Chilo,Annius,Chilo
3150,CAEC3150 -. Caecilius (Bucilianus 1) Bucilianus,Caecilius,Bucilianus
3153,ATIL3153 M. Atilius (34) Bulbus,Atilius,Bulbus
3154,APPU3154 Cn. (Appuleius) (27) L. f. Saturninus,(Appuleius),Saturninus
3161,CAUL3161 L. Caulius (not in RE) Mergus,Caulius,Mergus
3164,CORN3164 P. Cornelius (385) Ser. f. Sulla,Cornelius,Sulla
3165,CORN3165 C. Cornelius (89) Cethegus,Cornelius,Cethegus
3166,CORN3166 -. Cornelius (84) Cethegus,Cornelius,Cethegus
3168,CORN3168 C. Cornelius (17) M. f. Ste. (Cethegus?),Cornelius,(Cethegus?)
3173,DOMI3173 L. Domitius (not in RE) Cn. f. (Cn. n.) (Ahenobarbus),Domitius,(Ahenobarbus)
3176,EGNA3176 C. Egnatius (27) Cn. f. Cn. n. Maximus,Egnatius,Maximus
3177,CORN3177 Ser. Cornelius (389) Ser. f. Sulla,Cornelius,Sulla
3178,FABI3178 Q. Fabius (143) Sanga,Fabius,Sanga
3179,EGNA3179 Cn. Egnatius (8) Cn. f. (Maximus?),Egnatius,(Maximus?)
3184,ANON3184 C. - (20) Gallus,-,Gallus
3193,FIDI3193 C. Fidiculanius (1) Col. Falcula,Fidiculanius,Falcula
3196,ANON3196 Ti. - (1) Gutta,-,Gutta
3200,LUTA3200 Cn. Lutatius (1 12) Cn. f. Ani. Arn. Cerco,Lutatius,Cerco
3201,IULI3201 L. Iulius (141) Sex. f. (Sex. n.) Fal. Caesar,Iulius,Caesar
3203,LICI3203 -. Licinius (39) Bucco,Licinius,Bucco
3205,IUVE3205 M. Iuventius (18) Pedo,Iuventius,Pedo
