Relationship Assertion: #1095,http://romanrepublic.ac.uk/rdf/entity/Person/3917,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #1096,http://romanrepublic.ac.uk/rdf/entity/Person/4259,http://romanrepublic.ac.uk/rdf/entity/Person/3917,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1098,http://romanrepublic.ac.uk/rdf/entity/Person/3949,http://romanrepublic.ac.uk/rdf/entity/Person/3917,http://romanrepublic.ac.uk/rdf/entity/Relationship/12
Relationship Assertion: #1099,http://romanrepublic.ac.uk/rdf/entity/Person/1756,http://romanrepublic.ac.uk/rdf/entity/Person/3949,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #11,http://romanrepublic.ac.uk/rdf/entity/Person/1598,http://romanrepublic.ac.uk/rdf/entity/Person/1525,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #110,http://romanrepublic.ac.uk/rdf/entity/Person/1545,http://romanrepublic.ac.uk/rdf/entity/Person/1556,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #1101,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Person/3917,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #1102,http://romanrepublic.ac.uk/rdf/entity/Person/2120,http://romanrepublic.ac.uk/rdf/entity/Person/3870,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1103,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Person/2754,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1104,http://romanrepublic.ac.uk/rdf/entity/Person/3890,http://romanrepublic.ac.uk/rdf/entity/Person/4260,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1105,http://romanrepublic.ac.uk/rdf/entity/Person/2754,http://romanrepublic.ac.uk/rdf/entity/Person/4260,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1106,http://romanrepublic.ac.uk/rdf/entity/Person/4260,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Relationship/11
Relationship Assertion: #1107,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Person/3958,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #1108,http://romanrepublic.ac.uk/rdf/entity/Person/3883,http://romanrepublic.ac.uk/rdf/entity/Person/2303,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1109,http://romanrepublic.ac.uk/rdf/entity/Person/3870,http://romanrepublic.ac.uk/rdf/entity/Person/3963,http://romanrepublic.ac.uk/rdf/entity/Relationship/12
Relationship Assertion: #111,http://romanrepublic.ac.uk/rdf/entity/Person/1422,http://romanrepublic.ac.uk/rdf/entity/Person/1594,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1110,http://romanrepublic.ac.uk/rdf/entity/Person/2303,http://romanrepublic.ac.uk/rdf/entity/Person/3883,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1111,http://romanrepublic.ac.uk/rdf/entity/Person/1767,http://romanrepublic.ac.uk/rdf/entity/Person/3286,http://romanrepublic.ac.uk/rdf/entity/Relationship/15
Relationship Assertion: #1112,http://romanrepublic.ac.uk/rdf/entity/Person/2264,http://romanrepublic.ac.uk/rdf/entity/Person/4012,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1113,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Person/4261,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1114,http://romanrepublic.ac.uk/rdf/entity/Person/3883,http://romanrepublic.ac.uk/rdf/entity/Person/4261,http://romanrepublic.ac.uk/rdf/entity/Relationship/12
Relationship Assertion: #1116,http://romanrepublic.ac.uk/rdf/entity/Person/4262,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Relationship/10
Relationship Assertion: #1117,http://romanrepublic.ac.uk/rdf/entity/Person/4260,http://romanrepublic.ac.uk/rdf/entity/Person/2241,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1118,http://romanrepublic.ac.uk/rdf/entity/Person/4260,http://romanrepublic.ac.uk/rdf/entity/Person/4263,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1119,http://romanrepublic.ac.uk/rdf/entity/Person/4264,http://romanrepublic.ac.uk/rdf/entity/Person/1998,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
